Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'384020883252,CHEM_PET,S01012019E01312019,200
'668100883715,MET_ORE,S09012019E09302019,880
'347527221268,CHEM_PET,S07012019E07312019,22452
'784144788150,COAL,S12012019E12312019,27950
'187567194208,CHEM_PET,S06012019E06302019,2840
'363216206299,MET_ORE,S04012019E04302019,7200
'514149439900,AG_FOOD,S06012019E06302019,4440
'185400216673,CHEM_PET,S01012019E01312019,4080
'658660555720,CHEM_PET,S04012019E04302019,3960
'417500456200,AG_FOOD,S02012019E02282019,400
'647000428871,AG_FOOD,S03012019E03312019,3920
'731136549260,COAL,S04012019E04302019,98894
'774900883000,IM,S11012019E11302019,320
'686760684735,CHEM_PET,S06012019E06302019,11200
'380000684800,FOR_PROD,S02012019E02282019,640
'261004318100,CHEM_PET,S02012019E02282019,400
'537933380000,CHEM_PET,S04012019E04302019,20760
'527180845200,AG_FOOD,S07012019E07312019,3360
'880201889593,NONMET_PRO,S07012019E07312019,4440
'479479472840,MET_ORE,S02012019E02282019,27520
'218786191470,CHEM_PET,S10012019E10312019,5920
'559824621184,AG_FOOD,S11012019E11302019,25152
'191821567500,CHEM_PET,S08012019E08312019,400
'261004341800,MO_VEH,S03012019E03312019,400
'684800883000,OTHER,S12012019E12312019,3560
'191650380037,MO_VEH,S02012019E02282019,600
'396640352375,CHEM_PET,S12012019E12312019,3040
'286557380000,AG_FOOD,S06012019E06302019,800
'486160267730,CHEM_PET,S07012019E07312019,3720
'538428667262,AG_FOOD,S09012019E09302019,30360
'443241447850,IM,S12012019E12312019,47520
'412750191560,IM,S11012019E11302019,960
'686279396640,CHEM_PET,S01012019E01312019,7920
'506670381313,AG_FOOD,S08012019E08312019,25074
'380000262400,CHEM_PET,S07012019E07312019,12296
'353100380000,AG_FOOD,S03012019E03312019,6000
'393184674720,AG_FOOD,S12012019E12312019,24640
'392200209197,AG_FOOD,S12012019E12312019,3760
'380000428880,CHEM_PET,S06012019E06302019,2560
'684800746422,MO_VEH,S10012019E10312019,1520
'513942396640,CHEM_PET,S11012019E11302019,19746
'343100234000,CHEM_PET,S03012019E03312019,21400
'384020883737,AG_FOOD,S09012019E09302019,52360
'380000317460,AG_FOOD,S02012019E02282019,34088
'461417456495,CHEM_PET,S10012019E10312019,1200
'883732380000,CHEM_PET,S05012019E05312019,2400
'090367847883,CHEM_PET,S05012019E05312019,3720
'272150363510,CHEM_PET,S09012019E09302019,3680
'318100396640,MO_VEH,S11012019E11302019,1000
'396640604440,AG_FOOD,S05012019E05312019,3800
'261121380000,CHEM_PET,S01012019E01312019,400
'653515479800,CHEM_PET,S05012019E05312019,2920
'475470417174,FOR_PROD,S04012019E04302019,4080
'571220514640,NONMET_PRO,S05012019E05312019,9280
'658660479800,CHEM_PET,S08012019E08312019,3280
'268479341800,MET_ORE,S12012019E12312019,32745
'471340461417,IM,S01012019E01312019,6320
'889593566900,MO_VEH,S04012019E04302019,9600
'380000876411,CHEM_PET,S01012019E01312019,280
'566900524650,OTHER,S02012019E02282019,1800
'268435357969,COAL,S10012019E10312019,21542
'692650675150,CHEM_PET,S04012019E04302019,7440
'380000191810,FOR_PROD,S08012019E08312019,11400
'359900491200,MO_VEH,S02012019E02282019,2000
'278422417783,COAL,S05012019E05312019,26534
'345237648115,CHEM_PET,S03012019E03312019,5760
'286557461417,CHEM_PET,S02012019E02282019,400
'845203380000,FOR_PROD,S09012019E09302019,840
'875640380000,AG_FOOD,S10012019E10312019,68520
'318342456373,MO_VEH,S11012019E11302019,5120
'365316416463,AG_FOOD,S07012019E07312019,3468
'559154889000,CHEM_PET,S01012019E01312019,3760
'875640380000,IM,S10012019E10312019,78560
'790151876134,CHEM_PET,S06012019E06302019,2800
'846777093768,CHEM_PET,S03012019E03312019,3468
'185400183947,AG_FOOD,S04012019E04302019,4240
'396246221268,CHEM_PET,S11012019E11302019,3684
'567500204212,NONMET_PRO,S05012019E05312019,400
'883000456200,IM,S05012019E05312019,9720
'883732567500,IM,S01012019E01312019,12960
'711147587470,FOR_PROD,S06012019E06302019,4120
'478339413350,FOR_PROD,S09012019E09302019,2760
'715512703323,NONMET_PRO,S10012019E10312019,4560
'380000679420,CHEM_PET,S08012019E08312019,8120
'731183748537,COAL,S12012019E12312019,167382
'214130417484,CHEM_PET,S08012019E08312019,7160
'206297456200,NONMET_PRO,S04012019E04302019,800
'656140658320,CHEM_PET,S07012019E07312019,7240
'649111191470,CHEM_PET,S05012019E05312019,3480
'731136323130,COAL,S12012019E12312019,29574
'341800208730,MET_ORE,S06012019E06302019,3400
'218331396292,MET_ORE,S02012019E02282019,3240
'511740672700,AG_FOOD,S06012019E06302019,4160
'439790209730,AG_FOOD,S10012019E10312019,400
'731120840600,COAL,S12012019E12312019,160642
'380000192561,AG_FOOD,S06012019E06302019,3800
'647000412970,CHEM_PET,S05012019E05312019,3720
'357998363510,MET_ORE,S07012019E07312019,39534
'417500456200,AG_FOOD,S08012019E08312019,800
'204210214130,MET_ORE,S12012019E12312019,2920
'538428698350,AG_FOOD,S08012019E08312019,3960
'392200250300,CHEM_PET,S07012019E07312019,11352
'384020883734,MET_ORE,S07012019E07312019,3200
'443241456200,MO_VEH,S03012019E03312019,6400
'516964516923,COAL,S02012019E02282019,132616
'647000443484,CHEM_PET,S03012019E03312019,3800
'549268883000,AG_FOOD,S07012019E07312019,4080
'286550261004,MET_ORE,S11012019E11302019,400
'279711265331,COAL,S12012019E12312019,24598
'684790384188,CHEM_PET,S01012019E01312019,3960
'585650566900,AG_FOOD,S02012019E02282019,3588
'403896457213,CHEM_PET,S04012019E04302019,3840
'341800380000,AG_FOOD,S08012019E08312019,800
'684771686760,OTHER,S11012019E11302019,1320
'363400462140,CHEM_PET,S07012019E07312019,4040
'509060842195,AG_FOOD,S03012019E03312019,4400
'621644690137,CHEM_PET,S02012019E02282019,3920
'261004359814,IM,S07012019E07312019,9600
'323130513754,NONMET_PRO,S04012019E04302019,60372
'517488849687,AG_FOOD,S10012019E10312019,24644
'380000456373,AG_FOOD,S06012019E06302019,12760
'698350748537,OTHER,S08012019E08312019,2400
'256260380669,FOR_PROD,S10012019E10312019,2880
'191649379130,MO_VEH,S03012019E03312019,600
'711511626200,FOR_PROD,S09012019E09302019,4360
'364650238451,AG_FOOD,S03012019E03312019,3800
'204212439790,CHEM_PET,S07012019E07312019,400
'703788706720,AG_FOOD,S12012019E12312019,8880
'353100491200,AG_FOOD,S05012019E05312019,400
'291674412394,COAL,S01012019E01312019,8040
'503550743850,AG_FOOD,S12012019E12312019,3400
'396640272104,CHEM_PET,S03012019E03312019,3840
'472985479947,NONMET_PRO,S10012019E10312019,8920
'566900178964,IM,S04012019E04302019,3600
'457210473763,CHEM_PET,S04012019E04302019,3920
'380000317460,AG_FOOD,S01012019E01312019,14952
'588440439900,CHEM_PET,S10012019E10312019,4360
'396640353250,FOR_PROD,S06012019E06302019,4320
'424250472210,NONMET_PRO,S05012019E05312019,9280
'457250463793,CHEM_PET,S08012019E08312019,8640
'880270380000,NONMET_PRO,S12012019E12312019,2240
'500900323130,FOR_PROD,S10012019E10312019,3280
'380000744300,MO_VEH,S10012019E10312019,2240
'461450422790,FOR_PROD,S12012019E12312019,2560
'846200504451,MO_VEH,S12012019E12312019,4160
'647000428878,CHEM_PET,S11012019E11302019,10040
'343570361510,CHEM_PET,S01012019E01312019,4200
'628630688260,NONMET_PRO,S06012019E06302019,18320
'443241447850,IM,S04012019E04302019,53440
'647000359430,CHEM_PET,S06012019E06302019,3160
'318100191821,IM,S02012019E02282019,3840
'762793684800,CHEM_PET,S11012019E11302019,3560
'889593845375,MO_VEH,S12012019E12312019,1600
'653590653752,CHEM_PET,S07012019E07312019,3640
'318360413332,MO_VEH,S03012019E03312019,1680
'093768883628,AG_FOOD,S11012019E11302019,3600
'684150663330,CHEM_PET,S04012019E04302019,7960
'627181848437,FOR_PROD,S01012019E01312019,3280
'889593853471,MO_VEH,S01012019E01312019,800
'708550853474,AG_FOOD,S04012019E04302019,4400
'715140687500,FOR_PROD,S01012019E01312019,4000
'619170647000,FOR_PROD,S01012019E01312019,2880
'846754093768,CHEM_PET,S05012019E05312019,2720
'093768883000,CHEM_PET,S03012019E03312019,3720
'476913459030,NONMET_PRO,S09012019E09302019,4560
'684773396640,CHEM_PET,S01012019E01312019,7200
'518444380000,CHEM_PET,S01012019E01312019,3840
'883715384020,IM,S09012019E09302019,3680
'647000453370,CHEM_PET,S09012019E09302019,2320
'185400212479,OTHER,S11012019E11302019,1200
'191560380000,AG_FOOD,S06012019E06302019,2400
'381280458918,COAL,S09012019E09302019,31846
'513313667632,AG_FOOD,S09012019E09302019,1956
'883000384020,FOR_PROD,S07012019E07312019,1560
'559197883660,AG_FOOD,S04012019E04302019,8160
'584092883737,IM,S05012019E05312019,18280
'206297380000,FOR_PROD,S11012019E11302019,1200
'170111412970,CHEM_PET,S09012019E09302019,26280
'392200207310,AG_FOOD,S03012019E03312019,19360
'706720668200,CHEM_PET,S11012019E11302019,960
'731134439900,COAL,S06012019E06302019,29424
'547500875640,AG_FOOD,S01012019E01312019,4320
'369140392200,OTHER,S11012019E11302019,1200
'846200668100,MO_VEH,S12012019E12312019,1000
'479473343100,CHEM_PET,S08012019E08312019,3840
'649111262600,CHEM_PET,S06012019E06302019,6680
'343100218799,CHEM_PET,S09012019E09302019,3760
'684882684300,OTHER,S12012019E12312019,1320
'647000467850,AG_FOOD,S06012019E06302019,3600
'218331396292,MET_ORE,S05012019E05312019,3240
'647000443250,CHEM_PET,S09012019E09302019,13720
'380000412750,CHEM_PET,S01012019E01312019,14764
'185400206766,CHEM_PET,S02012019E02282019,1840
'061234380000,AG_FOOD,S07012019E07312019,11880
'457210471995,CHEM_PET,S05012019E05312019,3960
'589120503136,CHEM_PET,S11012019E11302019,4644
'461450419170,CHEM_PET,S10012019E10312019,4000
'456495443241,IM,S08012019E08312019,1920
'392200461450,OTHER,S04012019E04302019,2200
'844397844131,CHEM_PET,S05012019E05312019,2400
'846776380000,FOR_PROD,S04012019E04302019,17800
'842117849687,AG_FOOD,S05012019E05312019,25132
'479479442640,MET_ORE,S05012019E05312019,3400
'380000626200,MO_VEH,S09012019E09302019,480
'588250647000,OTHER,S06012019E06302019,1520
'396640198543,CHEM_PET,S02012019E02282019,6320
'566900218198,CHEM_PET,S03012019E03312019,4040
'447162428878,MET_ORE,S08012019E08312019,3600
'384869341800,OTHER,S07012019E07312019,1200
'380000427910,CHEM_PET,S11012019E11302019,8856
'883734380000,CHEM_PET,S10012019E10312019,1280
'456495207310,MO_VEH,S03012019E03312019,400
'647000468460,AG_FOOD,S06012019E06302019,3880
'864165846200,NONMET_PRO,S10012019E10312019,4240
'380000696900,AG_FOOD,S06012019E06302019,840
'853122093768,NONMET_PRO,S08012019E08312019,4080
'488870488887,MET_ORE,S03012019E03312019,42180
'388260785121,AG_FOOD,S04012019E04302019,4160
'212440380000,OTHER,S09012019E09302019,1400
'472600384020,MO_VEH,S01012019E01312019,11200
'380000187250,NONMET_PRO,S11012019E11302019,4640
'388260209420,MET_ORE,S01012019E01312019,3600
'343493414647,AG_FOOD,S10012019E10312019,5232
'359900380000,CHEM_PET,S06012019E06302019,400
'392200406850,AG_FOOD,S09012019E09302019,12120
'439790207310,IM,S08012019E08312019,2800
'689100686212,MO_VEH,S04012019E04302019,1720
'686760380000,CHEM_PET,S04012019E04302019,3600
'668200611860,OTHER,S07012019E07312019,152
'504013380000,AG_FOOD,S07012019E07312019,3800
'883660668100,MO_VEH,S01012019E01312019,1600
'845371848772,IM,S06012019E06302019,19920
'439900428880,AG_FOOD,S07012019E07312019,12868
'318100191478,IM,S01012019E01312019,3600
'558130875894,AG_FOOD,S09012019E09302019,23868
'384020846209,AG_FOOD,S10012019E10312019,41080
'417500380000,MO_VEH,S03012019E03312019,400
'567500883000,IM,S03012019E03312019,10800
'262600262214,NONMET_PRO,S05012019E05312019,4740
'538428883656,AG_FOOD,S06012019E06302019,8800
'513415842659,AG_FOOD,S08012019E08312019,11976
'671983522165,CHEM_PET,S03012019E03312019,25428
'538428672287,AG_FOOD,S11012019E11302019,25452
'584092883710,AG_FOOD,S09012019E09302019,2080
'198546214952,MET_ORE,S10012019E10312019,23859
'380000191822,IM,S08012019E08312019,26400
'380000428871,AG_FOOD,S02012019E02282019,12320
'883257567500,IM,S05012019E05312019,720
'717131707450,OTHER,S05012019E05312019,1960
'731154388419,COAL,S04012019E04302019,31798
'684773380000,CHEM_PET,S05012019E05312019,11360
'447850414942,COAL,S10012019E10312019,25458
'439900686152,CHEM_PET,S05012019E05312019,3400
'380000318730,COAL,S10012019E10312019,344276
'345341191267,MO_VEH,S09012019E09302019,880
'883209384020,IM,S05012019E05312019,16040
'364650566900,NONMET_PRO,S01012019E01312019,8640
'517627849990,AG_FOOD,S03012019E03312019,24360
'658660621644,OTHER,S01012019E01312019,1320
'343100234000,CHEM_PET,S09012019E09302019,17800
'732112500754,NONMET_PRO,S07012019E07312019,3880
'206297380000,AG_FOOD,S02012019E02282019,4000
'674650626132,AG_FOOD,S04012019E04302019,3840
'624124653900,NONMET_PRO,S12012019E12312019,4040
'439790207310,IM,S09012019E09302019,5600
'206297439790,IM,S12012019E12312019,10640
'472600589117,MET_ORE,S06012019E06302019,3680
'875640684800,IM,S05012019E05312019,120
'396246208548,CHEM_PET,S04012019E04302019,7680
'185400416615,FOR_PROD,S09012019E09302019,3760
'447162209200,MET_ORE,S08012019E08312019,3680
'218852346319,MET_ORE,S03012019E03312019,8520
'387292262600,CHEM_PET,S06012019E06302019,4500
'527180846200,NONMET_PRO,S09012019E09302019,3600
'457250209740,FOR_PROD,S03012019E03312019,3840
'479479424470,MET_ORE,S06012019E06302019,3960
'853160845200,CHEM_PET,S11012019E11302019,4160
'380000318350,CHEM_PET,S02012019E02282019,6800
'652352476170,FOR_PROD,S10012019E10312019,3360
'093314853470,FOR_PROD,S06012019E06302019,34680
'684800883732,CHEM_PET,S10012019E10312019,3400
'472600693478,MET_ORE,S07012019E07312019,17454
'584092875640,IM,S11012019E11302019,16080
'604114717131,MET_ORE,S09012019E09302019,3120
'357969357998,COAL,S01012019E01312019,211398
'687478845375,MO_VEH,S05012019E05312019,800
'549994879554,AG_FOOD,S05012019E05312019,25526
'234093380000,IM,S11012019E11302019,800
'566900185400,MO_VEH,S06012019E06302019,1480
'441595467850,AG_FOOD,S07012019E07312019,4000
'549260553200,CHEM_PET,S03012019E03312019,3440
'566790491200,MO_VEH,S05012019E05312019,2360
'476174461450,MET_ORE,S08012019E08312019,3600
'581520604114,MET_ORE,S05012019E05312019,11320
'461450456122,OTHER,S04012019E04302019,3600
'206297380000,FOR_PROD,S10012019E10312019,800
'715512704147,NONMET_PRO,S06012019E06302019,4200
'547500524490,CHEM_PET,S04012019E04302019,3920
'566900261000,IM,S09012019E09302019,400
'845200714147,NONMET_PRO,S11012019E11302019,4000
'684460684421,MET_ORE,S03012019E03312019,274864
'214940380000,MET_ORE,S08012019E08312019,3200
'512414553900,AG_FOOD,S02012019E02282019,12660
'784144790168,COAL,S03012019E03312019,277898
'291674461413,COAL,S08012019E08312019,8100
'684800875640,IM,S05012019E05312019,3400
'481680384020,MO_VEH,S06012019E06302019,800
'623170566900,CHEM_PET,S11012019E11302019,4240
'684773744831,CHEM_PET,S02012019E02282019,7200
'262400204383,FOR_PROD,S10012019E10312019,2880
'458970461451,NONMET_PRO,S02012019E02282019,41328
'206131223252,NONMET_PRO,S10012019E10312019,20476
'359900461417,CHEM_PET,S09012019E09302019,400
'482150658670,OTHER,S10012019E10312019,2960
'853470384020,MO_VEH,S02012019E02282019,4000
'345237396640,CHEM_PET,S03012019E03312019,4080
'844391299210,FOR_PROD,S07012019E07312019,4000
'554170566900,AG_FOOD,S04012019E04302019,7176
'347527194132,CHEM_PET,S04012019E04302019,5524
'208548204210,CHEM_PET,S04012019E04302019,3960
'286550207320,CHEM_PET,S09012019E09302019,2320
'462310414692,NONMET_PRO,S01012019E01312019,10920
'731134472732,COAL,S04012019E04302019,160260
'588440689880,CHEM_PET,S03012019E03312019,3880
'744300513980,NONMET_PRO,S04012019E04302019,3720
'668100876411,IM,S01012019E01312019,9560
'381376363217,MET_ORE,S02012019E02282019,3600
'380000363250,CHEM_PET,S03012019E03312019,4320
'380000846209,IM,S04012019E04302019,1840
'343100343138,OTHER,S09012019E09302019,4764
'380000538474,CHEM_PET,S01012019E01312019,8080
'380000880181,AG_FOOD,S07012019E07312019,800
'567500883715,IM,S04012019E04302019,640
'588449845358,OTHER,S12012019E12312019,520
'715140667262,FOR_PROD,S01012019E01312019,4080
'668200677200,CHEM_PET,S04012019E04302019,3840
'472210421350,CHEM_PET,S05012019E05312019,6840
'363216318200,MET_ORE,S07012019E07312019,14360
'876155380000,CHEM_PET,S03012019E03312019,1600
'253272206779,NONMET_PRO,S09012019E09302019,13480
'359430361433,MET_ORE,S12012019E12312019,4440
'473353473763,CHEM_PET,S12012019E12312019,3840
'581520698350,OTHER,S07012019E07312019,2960
'547500674660,AG_FOOD,S03012019E03312019,3480
'200676380000,IM,S08012019E08312019,1200
'456200797000,FOR_PROD,S03012019E03312019,880
'380000668100,MET_ORE,S04012019E04302019,1640
'178964353100,IM,S07012019E07312019,1600
'384020845200,IM,S09012019E09302019,16920
'668200668141,AG_FOOD,S04012019E04302019,7680
'604112684800,MET_ORE,S05012019E05312019,14440
'647000406850,CHEM_PET,S08012019E08312019,4160
'354600345460,AG_FOOD,S03012019E03312019,4080
'657777674278,AG_FOOD,S02012019E02282019,3880
'523127527657,AG_FOOD,S03012019E03312019,24684
'380000362120,FOR_PROD,S11012019E11302019,3720
'479473647000,CHEM_PET,S01012019E01312019,25400
'380000416615,FOR_PROD,S07012019E07312019,7360
'690360681620,NONMET_PRO,S12012019E12312019,56901
'384020581520,MO_VEH,S06012019E06302019,920
'684800883735,IM,S11012019E11302019,10520
'380000191040,AG_FOOD,S05012019E05312019,11840
'185400472210,FOR_PROD,S10012019E10312019,3760
'380000359900,CHEM_PET,S03012019E03312019,5360
'456495439790,IM,S06012019E06302019,2080
'486160443484,CHEM_PET,S10012019E10312019,3480
'456200880270,FOR_PROD,S07012019E07312019,1520
'427390461417,FOR_PROD,S04012019E04302019,3960
'384824623550,NONMET_PRO,S04012019E04302019,13852
'684773647000,CHEM_PET,S02012019E02282019,3200
'185400199397,AG_FOOD,S12012019E12312019,3760
'380000413791,CHEM_PET,S06012019E06302019,22899
'684800380000,AG_FOOD,S12012019E12312019,840
'684169698350,OTHER,S02012019E02282019,1440
'344900191808,CHEM_PET,S12012019E12312019,5316
'537940380000,CHEM_PET,S10012019E10312019,3920
'093768384020,FOR_PROD,S07012019E07312019,3800
'080116704660,CHEM_PET,S03012019E03312019,3760
'414650461450,OTHER,S11012019E11302019,4920
'491200206297,IM,S10012019E10312019,3200
'571220514640,NONMET_PRO,S07012019E07312019,4640
'342212566900,MO_VEH,S05012019E05312019,1600
'347527261203,CHEM_PET,S11012019E11302019,2628
'883732668100,IM,S06012019E06302019,49760
'703383845200,AG_FOOD,S09012019E09302019,4240
'584092846203,IM,S09012019E09302019,160
'668141682243,MET_ORE,S04012019E04302019,6400
'686279684735,CHEM_PET,S02012019E02282019,3800
'883732744300,IM,S02012019E02282019,400
'681663684300,OTHER,S04012019E04302019,1280
'343100567257,MO_VEH,S06012019E06302019,4000
'380000381364,OTHER,S10012019E10312019,1200
'647000472210,CHEM_PET,S01012019E01312019,7640
'439900883737,IM,S08012019E08312019,14200
'201120344200,OTHER,S12012019E12312019,1200
'472210204210,CHEM_PET,S06012019E06302019,3960
'472218459370,MET_ORE,S07012019E07312019,11200
'604114797000,MET_ORE,S09012019E09302019,3680
'318100363505,MET_ORE,S11012019E11302019,16395
'754753774900,NONMET_PRO,S09012019E09302019,8840
'380000206711,CHEM_PET,S07012019E07312019,4000
'690360681620,NONMET_PRO,S01012019E01312019,27294
'698350482150,OTHER,S09012019E09302019,1600
'549260683240,AG_FOOD,S12012019E12312019,8240
'849656880273,FOR_PROD,S08012019E08312019,4520
'380000209228,AG_FOOD,S11012019E11302019,7960
'380000212480,FOR_PROD,S06012019E06302019,8320
'479386359814,FOR_PROD,S12012019E12312019,3600
'848440849660,OTHER,S02012019E02282019,3000
'173360380000,IM,S07012019E07312019,10480
'731136567881,COAL,S03012019E03312019,101490
'386260698350,AG_FOOD,S01012019E01312019,25616
'288445212479,OTHER,S03012019E03312019,1200
'380000883252,IM,S06012019E06302019,160
'462330486160,NONMET_PRO,S11012019E11302019,7280
'844391380000,FOR_PROD,S11012019E11302019,3960
'219986414942,COAL,S04012019E04302019,78766
'384020883000,MO_VEH,S09012019E09302019,1920
'647000488592,OTHER,S06012019E06302019,1200
'881525876134,CHEM_PET,S01012019E01312019,3552
'417500380000,AG_FOOD,S09012019E09302019,800
'392940392200,COAL,S10012019E10312019,78881
'849990855638,NONMET_PRO,S11012019E11302019,4400
'509330846200,CHEM_PET,S05012019E05312019,3800
'553200734149,OTHER,S10012019E10312019,1376
'380000622300,MET_ORE,S02012019E02282019,2480
'684790698350,CHEM_PET,S04012019E04302019,11320
'323130517130,NONMET_PRO,S02012019E02282019,6540
'318101566900,MO_VEH,S11012019E11302019,6920
'368260406631,AG_FOOD,S12012019E12312019,8080
'647000684779,CHEM_PET,S02012019E02282019,3840
'506094849687,AG_FOOD,S01012019E01312019,22824
'273543215675,COAL,S06012019E06302019,29630
'584092875640,CHEM_PET,S05012019E05312019,800
'883000343689,FOR_PROD,S11012019E11302019,880
'396640362646,CHEM_PET,S07012019E07312019,3800
'380000853470,MO_VEH,S11012019E11302019,9840
'479479412970,MET_ORE,S12012019E12312019,4040
'453954414954,FOR_PROD,S07012019E07312019,2600
'584092846206,IM,S06012019E06302019,320
'880293588440,MET_ORE,S03012019E03312019,2604
'412750380000,IM,S12012019E12312019,1840
'672672696900,AG_FOOD,S12012019E12312019,3560
'744300744184,FOR_PROD,S10012019E10312019,4600
'731136728145,COAL,S07012019E07312019,60644
'417500456200,CHEM_PET,S10012019E10312019,1200
'875640380000,IM,S02012019E02282019,105720
'093768714147,NONMET_PRO,S06012019E06302019,8720
'472600845375,MO_VEH,S02012019E02282019,800
'647000447850,IM,S02012019E02282019,2400
'840170845200,FOR_PROD,S10012019E10312019,3160
'647000262400,CHEM_PET,S06012019E06302019,19600
'387774414647,AG_FOOD,S12012019E12312019,14712
'509330534450,OTHER,S05012019E05312019,1240
'389970647000,AG_FOOD,S08012019E08312019,3720
'315876413332,MO_VEH,S11012019E11302019,800
'566330879556,AG_FOOD,S03012019E03312019,23884
'384020846203,AG_FOOD,S09012019E09302019,5760
'269228261020,COAL,S01012019E01312019,152341
'380000387650,AG_FOOD,S08012019E08312019,3640
'883000384020,FOR_PROD,S10012019E10312019,840
'380037566790,MO_VEH,S09012019E09302019,600
'566900672287,AG_FOOD,S02012019E02282019,3760
'853470515963,FOR_PROD,S09012019E09302019,3400
'549260879556,AG_FOOD,S12012019E12312019,63285
'647000345435,AG_FOOD,S01012019E01312019,4280
'318100365115,MO_VEH,S05012019E05312019,14000
'396640214553,CHEM_PET,S11012019E11302019,11560
'412933212479,OTHER,S10012019E10312019,1200
'708569518444,CHEM_PET,S02012019E02282019,10764
'219986414942,COAL,S01012019E01312019,50834
'384020883715,IM,S07012019E07312019,960
'384020883000,IM,S05012019E05312019,87520
'474709472610,MET_ORE,S07012019E07312019,3960
'063550626200,AG_FOOD,S12012019E12312019,4360
'684771684758,CHEM_PET,S02012019E02282019,2200
'184737215882,NONMET_PRO,S01012019E01312019,7180
'261004380000,CHEM_PET,S03012019E03312019,1200
'380000875850,CHEM_PET,S11012019E11302019,3080
'486160491200,CHEM_PET,S10012019E10312019,3560
'380000875640,NONMET_PRO,S07012019E07312019,800
'386215380000,AG_FOOD,S08012019E08312019,6920
'647000262600,CHEM_PET,S09012019E09302019,3360
'849990504451,MO_VEH,S07012019E07312019,4000
'487360684421,CHEM_PET,S06012019E06302019,3360
'668100883252,IM,S08012019E08312019,2120
'717131503970,CHEM_PET,S10012019E10312019,3960
'461417471340,IM,S05012019E05312019,8000
'214940380000,MET_ORE,S03012019E03312019,3200
'315859566790,MO_VEH,S11012019E11302019,960
'381299774900,IM,S04012019E04302019,4000
'731132623417,COAL,S12012019E12312019,176836
'392200406631,AG_FOOD,S05012019E05312019,4280
'279948472610,COAL,S03012019E03312019,19980
'481680853471,MO_VEH,S01012019E01312019,800
'524490875850,AG_FOOD,S04012019E04302019,7860
'479800568174,CHEM_PET,S06012019E06302019,3400
'731134604163,COAL,S05012019E05312019,65792
'744189708549,CHEM_PET,S11012019E11302019,2920
'384020883737,MET_ORE,S07012019E07312019,5240
'652782481833,FOR_PROD,S08012019E08312019,3400
'876185668100,MO_VEH,S02012019E02282019,800
'566900221003,MO_VEH,S05012019E05312019,800
'883000343689,IM,S04012019E04302019,8880
'514124717131,AG_FOOD,S09012019E09302019,3960
'221298191600,AG_FOOD,S10012019E10312019,7128
'689100380000,MO_VEH,S06012019E06302019,7200
'622300527155,OTHER,S02012019E02282019,1480
'439900463520,CHEM_PET,S12012019E12312019,8720
'387650455467,AG_FOOD,S10012019E10312019,3320
'556253731150,OTHER,S11012019E11302019,48
'688190684779,CHEM_PET,S09012019E09302019,14960
'627181742585,FOR_PROD,S08012019E08312019,3600
'380000205358,AG_FOOD,S02012019E02282019,4040
'788150787159,OTHER,S04012019E04302019,2720
'380000883160,OTHER,S07012019E07312019,1520
'600721688260,NONMET_PRO,S08012019E08312019,34587
'191649380000,OTHER,S11012019E11302019,1520
'439900684800,OTHER,S06012019E06302019,60
'559970849687,AG_FOOD,S11012019E11302019,22320
'380000318730,COAL,S07012019E07312019,342910
'392200396292,AG_FOOD,S11012019E11302019,15000
'744300559824,CHEM_PET,S04012019E04302019,8680
'396640211231,CHEM_PET,S10012019E10312019,3800
'566900671983,OTHER,S05012019E05312019,372
'380000191822,MO_VEH,S10012019E10312019,800
'684800883734,CHEM_PET,S08012019E08312019,880
'684800664300,OTHER,S01012019E01312019,1640
'567500883209,IM,S01012019E01312019,2240
'698350647000,OTHER,S02012019E02282019,6960
'880270380000,FOR_PROD,S04012019E04302019,920
'264600253120,MET_ORE,S05012019E05312019,3640
'509060566330,AG_FOOD,S12012019E12312019,8244
'731134380000,COAL,S11012019E11302019,217536
'264600264880,OTHER,S08012019E08312019,10800
'475470361771,FOR_PROD,S10012019E10312019,4080
'456495566900,IM,S11012019E11302019,5360
'627181883628,FOR_PROD,S12012019E12312019,2600
'070333517183,CHEM_PET,S04012019E04302019,2480
'380000524490,OTHER,S04012019E04302019,1560
'504450846203,AG_FOOD,S03012019E03312019,3240
'718140687500,FOR_PROD,S09012019E09302019,3960
'396249286550,CHEM_PET,S02012019E02282019,8440
'684882684800,CHEM_PET,S03012019E03312019,3520
'731136728145,COAL,S11012019E11302019,151966
'269228261020,COAL,S07012019E07312019,95880
'731136790168,COAL,S06012019E06302019,57022
'396640193156,CHEM_PET,S03012019E03312019,2320
'550518883000,CHEM_PET,S11012019E11302019,3760
'379130369450,MET_ORE,S03012019E03312019,8120
'731134299216,COAL,S02012019E02282019,158236
'380000359900,AG_FOOD,S07012019E07312019,3280
'479473476917,CHEM_PET,S06012019E06302019,3960
'547500380000,OTHER,S05012019E05312019,1280
'342854416463,AG_FOOD,S01012019E01312019,28329
'473355439790,NONMET_PRO,S12012019E12312019,14064
'173360380000,AG_FOOD,S08012019E08312019,400
'667300672700,FOR_PROD,S08012019E08312019,3440
'506980849990,AG_FOOD,S09012019E09302019,25152
'366276406850,AG_FOOD,S08012019E08312019,5208
'439900417500,IM,S06012019E06302019,20400
'080116774900,FOR_PROD,S01012019E01312019,3840
