Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'380000315454,CHEM_PET,S08012019E08312019,2640
'341800218350,MET_ORE,S04012019E04302019,3360
'380000174221,AG_FOOD,S02012019E02282019,38220
'463240472610,MET_ORE,S09012019E09302019,3640
'380000455467,AG_FOOD,S02012019E02282019,3440
'373440472210,AG_FOOD,S12012019E12312019,3996
'455740499420,FOR_PROD,S10012019E10312019,3720
'359900207800,IM,S07012019E07312019,2920
'185400380000,AG_FOOD,S02012019E02282019,2400
'479473647000,CHEM_PET,S03012019E03312019,25000
'566900644800,AG_FOOD,S07012019E07312019,3156
'206297491200,IM,S12012019E12312019,11600
'647000471840,CHEM_PET,S05012019E05312019,2320
'566790380037,MO_VEH,S04012019E04302019,2320
'353100207800,CHEM_PET,S11012019E11302019,360
'349155499149,MO_VEH,S10012019E10312019,1600
'168142344192,OTHER,S04012019E04302019,3520
'381315182340,CHEM_PET,S01012019E01312019,1520
'381315497540,CHEM_PET,S12012019E12312019,480
'439900458918,COAL,S03012019E03312019,789306
'185400173448,MO_VEH,S04012019E04302019,5880
'191560456200,FOR_PROD,S12012019E12312019,1200
'234000491200,IM,S04012019E04302019,2520
'279218359430,COAL,S06012019E06302019,63555
'267125403845,NONMET_PRO,S10012019E10312019,4000
'353100261004,MO_VEH,S08012019E08312019,800
'277618444780,MET_ORE,S11012019E11302019,4640
'368700145460,CHEM_PET,S05012019E05312019,1920
'456201461446,IM,S02012019E02282019,1600
'441733497800,MET_ORE,S03012019E03312019,3400
'456495456200,MET_ORE,S07012019E07312019,400
'472600463540,AG_FOOD,S06012019E06302019,3880
'369140380000,AG_FOOD,S03012019E03312019,7080
'394954424740,AG_FOOD,S05012019E05312019,24354
'359900491200,IM,S04012019E04302019,10400
'427390283363,FOR_PROD,S02012019E02282019,3680
'475467442940,FOR_PROD,S12012019E12312019,3880
'647000418550,CHEM_PET,S05012019E05312019,4160
'408848497719,CHEM_PET,S11012019E11302019,3720
'363505272150,MET_ORE,S11012019E11302019,26000
'359900191651,IM,S04012019E04302019,1840
'425970451492,NONMET_PRO,S09012019E09302019,3920
'273543239455,COAL,S12012019E12312019,28104
'380000492190,CHEM_PET,S09012019E09302019,19424
'261004253410,IM,S05012019E05312019,7360
'315859456373,MO_VEH,S05012019E05312019,480
'278422414942,COAL,S03012019E03312019,25314
'278451173360,MET_ORE,S12012019E12312019,3520
'315876380680,MO_VEH,S09012019E09302019,1600
'380000475930,FOR_PROD,S11012019E11302019,3680
'278988411402,NONMET_PRO,S01012019E01312019,19968
'353100261004,MO_VEH,S07012019E07312019,800
'380000209200,AG_FOOD,S03012019E03312019,4440
'218786238880,CHEM_PET,S07012019E07312019,2560
'284041414942,COAL,S01012019E01312019,23814
'486160187267,CHEM_PET,S02012019E02282019,3760
'457440498449,NONMET_PRO,S03012019E03312019,6912
'566900380000,MO_VEH,S01012019E01312019,840
'204212567500,IM,S12012019E12312019,720
'461450412750,AG_FOOD,S06012019E06302019,3840
'343100234000,CHEM_PET,S07012019E07312019,17800
'647000467770,CHEM_PET,S02012019E02282019,3520
'209740380000,IM,S10012019E10312019,5680
'191560353100,IM,S07012019E07312019,800
'421350445682,CHEM_PET,S08012019E08312019,5948
'183300183300,OTHER,S06012019E06302019,0
'380000182367,AG_FOOD,S07012019E07312019,3640
'363228346319,MET_ORE,S06012019E06302019,4000
'403896264300,CHEM_PET,S07012019E07312019,3920
'318100344150,OTHER,S12012019E12312019,1200
'353100207800,IM,S01012019E01312019,1320
'384436363815,COAL,S04012019E04302019,118244
'380000318100,AG_FOOD,S09012019E09302019,4320
'461417417500,IM,S02012019E02282019,9600
'472600455197,FOR_PROD,S09012019E09302019,3800
'468460471763,AG_FOOD,S04012019E04302019,3920
'413350492448,AG_FOOD,S08012019E08312019,3480
'413791412970,CHEM_PET,S02012019E02282019,3920
'262600442178,MET_ORE,S01012019E01312019,2840
'240026491385,MET_ORE,S05012019E05312019,3680
'342212221003,MO_VEH,S12012019E12312019,800
'499149434300,OTHER,S12012019E12312019,800
'372114428880,AG_FOOD,S08012019E08312019,7332
'447850472780,IM,S01012019E01312019,6680
'647000456630,CHEM_PET,S05012019E05312019,3760
'647000443484,CHEM_PET,S03012019E03312019,3640
'194144185400,CHEM_PET,S12012019E12312019,3720
'285730344900,MET_ORE,S11012019E11302019,4040
'380000218155,NONMET_PRO,S05012019E05312019,4320
'423580458918,NONMET_PRO,S10012019E10312019,47244
'491200439790,CHEM_PET,S09012019E09302019,800
'473353428880,CHEM_PET,S05012019E05312019,3120
'471340439900,FOR_PROD,S08012019E08312019,400
'472218486160,OTHER,S10012019E10312019,3760
'285582566900,MO_VEH,S08012019E08312019,18400
'240026341800,MET_ORE,S11012019E11302019,3680
'361800206797,AG_FOOD,S05012019E05312019,4240
'439900472210,AG_FOOD,S01012019E01312019,37356
'271252233344,NONMET_PRO,S05012019E05312019,4240
'345237261000,AG_FOOD,S03012019E03312019,3936
'349155236381,MO_VEH,S05012019E05312019,4800
'497540381315,MO_VEH,S12012019E12312019,400
'380000345321,NONMET_PRO,S02012019E02282019,3920
'217113232427,COAL,S07012019E07312019,27636
'381315343689,NONMET_PRO,S08012019E08312019,4080
'363510436650,CHEM_PET,S06012019E06302019,3840
'341800191821,IM,S06012019E06302019,12120
'341800380639,MET_ORE,S10012019E10312019,520
'185375395650,MO_VEH,S08012019E08312019,2560
'479386380000,FOR_PROD,S04012019E04302019,10880
'318342413791,CHEM_PET,S06012019E06302019,4416
'645172619170,CHEM_PET,S04012019E04302019,4000
'375690363510,CHEM_PET,S04012019E04302019,4280
'368260477540,AG_FOOD,S09012019E09302019,12320
'191821381315,IM,S02012019E02282019,55000
'351240351288,COAL,S01012019E01312019,404172
'647000318378,CHEM_PET,S01012019E01312019,8080
'353100380000,IM,S06012019E06302019,60280
'369449472840,AG_FOOD,S01012019E01312019,28050
'349660406850,AG_FOOD,S03012019E03312019,6936
'264600363400,MET_ORE,S12012019E12312019,3560
'369415453816,AG_FOOD,S07012019E07312019,5856
'491200363510,OTHER,S02012019E02282019,4120
'472210442305,CHEM_PET,S10012019E10312019,4000
'380000221154,FOR_PROD,S08012019E08312019,3480
'191611209741,OTHER,S01012019E01312019,1520
'279597343112,COAL,S08012019E08312019,234
'476154380037,MO_VEH,S07012019E07312019,800
'475653318100,MO_VEH,S06012019E06302019,4000
'439900434300,CHEM_PET,S08012019E08312019,720
'359876028521,CHEM_PET,S03012019E03312019,3600
'278422261020,COAL,S12012019E12312019,24760
'369140234000,AG_FOOD,S11012019E11302019,4400
'353100491200,FOR_PROD,S06012019E06302019,400
'297328491818,COAL,S03012019E03312019,191198
'318100207800,IM,S04012019E04302019,320
'343689381315,CHEM_PET,S02012019E02282019,2240
'191821359814,IM,S11012019E11302019,2400
'396640296230,CHEM_PET,S02012019E02282019,4480
'279210267519,CHEM_PET,S07012019E07312019,3840
'191651368700,IM,S10012019E10312019,8600
'264880264600,OTHER,S10012019E10312019,2800
'207269647000,AG_FOOD,S07012019E07312019,11480
'318100419170,CHEM_PET,S07012019E07312019,8000
'498464173416,AG_FOOD,S06012019E06302019,3680
'439900264700,CHEM_PET,S12012019E12312019,1920
'392200367835,AG_FOOD,S07012019E07312019,3880
'424250472210,NONMET_PRO,S10012019E10312019,4600
'492171439900,CHEM_PET,S03012019E03312019,11008
'491200191410,FOR_PROD,S10012019E10312019,1440
'424740411395,AG_FOOD,S06012019E06302019,4320
'447162472210,MET_ORE,S05012019E05312019,3200
'491200381315,FOR_PROD,S08012019E08312019,2920
'381315218500,IM,S08012019E08312019,2440
'647000455110,MO_VEH,S03012019E03312019,2400
'233630445635,MET_ORE,S02012019E02282019,3600
'380000566786,MO_VEH,S02012019E02282019,1240
'396640379130,MO_VEH,S08012019E08312019,4000
'191478341949,IM,S04012019E04302019,2800
'173360380000,IM,S03012019E03312019,6480
'208513566900,CHEM_PET,S11012019E11302019,3840
'456200191560,NONMET_PRO,S04012019E04302019,1200
'187366417500,MET_ORE,S02012019E02282019,4200
'456200472600,AG_FOOD,S12012019E12312019,880
'343100202522,CHEM_PET,S07012019E07312019,3880
'355272380000,CHEM_PET,S09012019E09302019,3840
'359900491200,MO_VEH,S07012019E07312019,4520
'464710461450,MET_ORE,S02012019E02282019,11160
'396640351450,CHEM_PET,S04012019E04302019,3080
'647000472600,MO_VEH,S05012019E05312019,5000
'268882256803,COAL,S08012019E08312019,130464
'647000479981,CHEM_PET,S03012019E03312019,3840
'318342185400,MO_VEH,S07012019E07312019,640
'343689497540,AG_FOOD,S06012019E06302019,2520
'206260343100,IM,S01012019E01312019,4480
'396640194266,CHEM_PET,S11012019E11302019,3800
'428871380680,MO_VEH,S12012019E12312019,400
'445450447850,MO_VEH,S12012019E12312019,4000
'476139274617,CHEM_PET,S01012019E01312019,3800
'216433380000,MET_ORE,S09012019E09302019,7560
'396640361433,CHEM_PET,S09012019E09302019,3040
'348974380000,MO_VEH,S07012019E07312019,23200
'396640497800,AG_FOOD,S03012019E03312019,11760
'447160277389,CHEM_PET,S11012019E11302019,21760
'456201447850,IM,S02012019E02282019,200
'475467198124,FOR_PROD,S05012019E05312019,2640
'491200207800,AG_FOOD,S04012019E04302019,960
'198551208548,CHEM_PET,S06012019E06302019,5360
'233630445635,MET_ORE,S10012019E10312019,7200
'377618379164,NONMET_PRO,S03012019E03312019,9584
'380000342870,AG_FOOD,S05012019E05312019,4360
'251731250350,NONMET_PRO,S06012019E06302019,30540
'472210472210,CHEM_PET,S11012019E11302019,3960
'380000403894,CHEM_PET,S01012019E01312019,32960
'381315148250,AG_FOOD,S07012019E07312019,1920
'566900204212,CHEM_PET,S06012019E06302019,400
'317500359900,CHEM_PET,S09012019E09302019,3800
'456495461417,AG_FOOD,S08012019E08312019,400
'412970567500,CHEM_PET,S02012019E02282019,3880
'381315497800,NONMET_PRO,S04012019E04302019,840
'653900417500,IM,S08012019E08312019,10000
'441733436480,MET_ORE,S12012019E12312019,2480
'647000442329,CHEM_PET,S07012019E07312019,3800
'396640207360,CHEM_PET,S10012019E10312019,5760
'315460194169,CHEM_PET,S05012019E05312019,3040
'361433234000,CHEM_PET,S09012019E09302019,4200
'380000174358,CHEM_PET,S04012019E04302019,3560
'566900264859,AG_FOOD,S02012019E02282019,4752
'456200491200,CHEM_PET,S09012019E09302019,2800
'439790191560,FOR_PROD,S12012019E12312019,400
'380000212480,FOR_PROD,S05012019E05312019,3000
'483170602795,CHEM_PET,S03012019E03312019,3720
'653533479800,CHEM_PET,S11012019E11302019,3640
'272940363400,CHEM_PET,S11012019E11302019,3000
'343100369471,MET_ORE,S01012019E01312019,6800
'047600286550,CHEM_PET,S06012019E06302019,3240
'447850445667,CHEM_PET,S02012019E02282019,51560
'457440497127,NONMET_PRO,S11012019E11302019,68316
'252276251722,NONMET_PRO,S10012019E10312019,16800
'271126239430,NONMET_PRO,S12012019E12312019,47200
'346740343138,CHEM_PET,S05012019E05312019,3800
'343100345237,NONMET_PRO,S02012019E02282019,23128
'191611464070,OTHER,S12012019E12312019,6000
'286550261109,IM,S05012019E05312019,1240
'644762647000,CHEM_PET,S01012019E01312019,8440
'456495439790,IM,S09012019E09302019,1120
'445635252624,MET_ORE,S04012019E04302019,11920
'380000343689,IM,S02012019E02282019,8880
'387859206711,AG_FOOD,S05012019E05312019,11064
'286516497860,MO_VEH,S01012019E01312019,1000
'380000316924,AG_FOOD,S04012019E04302019,10732
'472600206297,FOR_PROD,S05012019E05312019,1600
'439900173448,MO_VEH,S03012019E03312019,800
'497800461446,IM,S04012019E04302019,0
'286557380000,AG_FOOD,S04012019E04302019,1200
'345340441595,AG_FOOD,S08012019E08312019,28356
'479947439900,CHEM_PET,S03012019E03312019,1480
'461605461450,FOR_PROD,S04012019E04302019,2760
'269290421350,COAL,S09012019E09302019,44555
'384130457210,CHEM_PET,S12012019E12312019,3800
'658671651718,CHEM_PET,S05012019E05312019,7120
'344900346740,CHEM_PET,S03012019E03312019,5160
'343100279216,CHEM_PET,S12012019E12312019,7960
'240026341800,MET_ORE,S10012019E10312019,3680
'341800261121,MET_ORE,S06012019E06302019,840
'286550424740,CHEM_PET,S09012019E09302019,4040
'318101380037,MO_VEH,S11012019E11302019,1200
'384869187241,NONMET_PRO,S04012019E04302019,9040
'424250417500,NONMET_PRO,S12012019E12312019,9120
'436160479800,OTHER,S11012019E11302019,2680
'277616344900,MET_ORE,S11012019E11302019,3760
'396640318116,MO_VEH,S12012019E12312019,920
'178964380000,CHEM_PET,S07012019E07312019,400
'191822380000,AG_FOOD,S02012019E02282019,1200
'441174447850,FOR_PROD,S04012019E04302019,3000
'181820028850,CHEM_PET,S11012019E11302019,3920
'234066395650,MO_VEH,S12012019E12312019,1000
'191651318100,CHEM_PET,S12012019E12312019,680
'354600491307,AG_FOOD,S03012019E03312019,3960
'439790206297,AG_FOOD,S09012019E09302019,4000
'272997277618,CHEM_PET,S09012019E09302019,3840
'439900434300,CHEM_PET,S10012019E10312019,4120
'491200417500,IM,S08012019E08312019,1720
'318322380000,MO_VEH,S04012019E04302019,2400
'458851467710,NONMET_PRO,S11012019E11302019,9124
'287857447850,COAL,S10012019E10312019,19131
'381315349660,AG_FOOD,S04012019E04302019,4120
'647000346740,CHEM_PET,S03012019E03312019,7000
'380000173360,MET_ORE,S01012019E01312019,800
'143840344192,OTHER,S07012019E07312019,3760
'346740486160,CHEM_PET,S07012019E07312019,3156
'378474474709,CHEM_PET,S05012019E05312019,3588
'206260353100,IM,S10012019E10312019,640
'486160442373,CHEM_PET,S08012019E08312019,3360
'218852218500,CHEM_PET,S07012019E07312019,3960
'473353456360,CHEM_PET,S09012019E09302019,4200
'359430472840,MET_ORE,S11012019E11302019,3440
'341800191821,IM,S11012019E11302019,13840
'191490381315,FOR_PROD,S04012019E04302019,720
'396249492190,CHEM_PET,S08012019E08312019,4360
'647000417174,CHEM_PET,S12012019E12312019,3000
'456388497540,IM,S01012019E01312019,7680
'474726461417,FOR_PROD,S02012019E02282019,6840
'495165461450,NONMET_PRO,S06012019E06302019,9240
'369681317455,NONMET_PRO,S10012019E10312019,13320
'261004380000,IM,S02012019E02282019,37200
'479386204383,FOR_PROD,S08012019E08312019,10800
'392200261121,IM,S11012019E11302019,800
'286550491200,IM,S09012019E09302019,0
'445955444780,NONMET_PRO,S12012019E12312019,4640
'647000455110,MO_VEH,S10012019E10312019,6400
'396640209740,CHEM_PET,S02012019E02282019,1120
'380639456388,AG_FOOD,S06012019E06302019,11440
'479479344192,MET_ORE,S06012019E06302019,4280
'647000496210,CHEM_PET,S05012019E05312019,3800
'471123409160,NONMET_PRO,S07012019E07312019,3320
'456495461417,MET_ORE,S11012019E11302019,1600
'380000453869,AG_FOOD,S11012019E11302019,3040
'365730396640,MO_VEH,S04012019E04302019,2160
'343611368864,AG_FOOD,S02012019E02282019,28152
'463610456122,NONMET_PRO,S02012019E02282019,5184
'439900457520,CHEM_PET,S03012019E03312019,7960
'652352476170,FOR_PROD,S04012019E04302019,3480
'353100380639,IM,S07012019E07312019,760
'368700145460,IM,S06012019E06302019,4360
'208548488223,CHEM_PET,S10012019E10312019,3480
'581330624449,AG_FOOD,S06012019E06302019,31731
'191410491200,CHEM_PET,S07012019E07312019,7800
'204910221268,CHEM_PET,S02012019E02282019,2960
'234000143470,NONMET_PRO,S08012019E08312019,3360
'284214414942,COAL,S07012019E07312019,26020
'171950451330,FOR_PROD,S09012019E09302019,3560
'271252261200,NONMET_PRO,S08012019E08312019,4360
'273543342420,COAL,S10012019E10312019,28756
'380000200650,OTHER,S09012019E09302019,2520
'191410499600,IM,S10012019E10312019,1600
'492610488870,MET_ORE,S01012019E01312019,4000
'318342566900,IM,S01012019E01312019,400
'645968567500,CHEM_PET,S03012019E03312019,3960
'318650361950,MET_ORE,S09012019E09302019,9720
'279914472610,COAL,S10012019E10312019,21532
'445350209740,FOR_PROD,S12012019E12312019,5920
'368700191410,AG_FOOD,S10012019E10312019,880
'443241447842,CHEM_PET,S05012019E05312019,400
'396640218198,CHEM_PET,S10012019E10312019,3600
'396640145460,IM,S04012019E04302019,3840
'472990499440,NONMET_PRO,S03012019E03312019,4040
'396640343650,CHEM_PET,S08012019E08312019,3200
'491200497800,CHEM_PET,S07012019E07312019,6360
'380000178964,IM,S05012019E05312019,5120
'343100344700,CHEM_PET,S11012019E11302019,3960
'566900486352,AG_FOOD,S10012019E10312019,32464
'447135443250,CHEM_PET,S10012019E10312019,3880
'423580458918,NONMET_PRO,S08012019E08312019,24054
'491200381315,FOR_PROD,S12012019E12312019,2280
'445635496532,MET_ORE,S10012019E10312019,3640
'439790417500,FOR_PROD,S01012019E01312019,1200
'405340412933,AG_FOOD,S01012019E01312019,4000
'476139409160,FOR_PROD,S05012019E05312019,3600
'387767345460,AG_FOOD,S04012019E04302019,8880
'349660396640,AG_FOOD,S07012019E07312019,3000
'447162472600,MET_ORE,S07012019E07312019,3760
'380000343100,AG_FOOD,S11012019E11302019,5296
'472983406630,NONMET_PRO,S04012019E04302019,4040
'194229216433,CHEM_PET,S06012019E06302019,3920
'380000456384,AG_FOOD,S04012019E04302019,3640
'209740380639,CHEM_PET,S11012019E11302019,80
'384835343611,NONMET_PRO,S09012019E09302019,13960
'361771453950,AG_FOOD,S10012019E10312019,11760
'264500203144,CHEM_PET,S11012019E11302019,4000
'689100653752,CHEM_PET,S07012019E07312019,11520
'191821396640,IM,S10012019E10312019,7560
'497686497762,NONMET_PRO,S11012019E11302019,54333
'471129499640,FOR_PROD,S10012019E10312019,2760
'191410491200,AG_FOOD,S03012019E03312019,1320
'206260264600,MET_ORE,S07012019E07312019,3960
'439900497800,FOR_PROD,S04012019E04302019,8240
'380000199397,AG_FOOD,S04012019E04302019,4000
'365730396640,MO_VEH,S09012019E09302019,6360
'211675261020,COAL,S04012019E04302019,13344
'644762644800,CHEM_PET,S09012019E09302019,3880
'647000461453,CHEM_PET,S01012019E01312019,3600
'272997402810,CHEM_PET,S03012019E03312019,3840
'348540434300,MO_VEH,S08012019E08312019,840
'218500396640,OTHER,S05012019E05312019,2880
'387650266400,AG_FOOD,S11012019E11302019,3560
'359814261121,IM,S08012019E08312019,3120
'182340381315,MET_ORE,S10012019E10312019,1600
'182367209245,FOR_PROD,S06012019E06302019,2480
'261107341800,IM,S02012019E02282019,1280
'277662256803,COAL,S07012019E07312019,60537
'647000455450,MO_VEH,S06012019E06302019,7360
'428871262600,MO_VEH,S01012019E01312019,840
'262400221000,FOR_PROD,S03012019E03312019,2480
'234000380639,IM,S08012019E08312019,7360
'380000315859,MO_VEH,S10012019E10312019,920
'207310380000,MO_VEH,S09012019E09302019,400
'427390380000,FOR_PROD,S07012019E07312019,4000
'218786198546,CHEM_PET,S05012019E05312019,5640
'447160447135,CHEM_PET,S08012019E08312019,13080
'359430318360,MET_ORE,S04012019E04302019,11120
'472864461417,FOR_PROD,S08012019E08312019,14160
'380000318370,FOR_PROD,S03012019E03312019,11320
'380000459150,AG_FOOD,S05012019E05312019,4280
'472210421350,CHEM_PET,S05012019E05312019,16280
'392200492448,AG_FOOD,S05012019E05312019,12920
'317500359900,CHEM_PET,S12012019E12312019,3880
'345237424470,CHEM_PET,S12012019E12312019,2560
'369282392200,AG_FOOD,S12012019E12312019,19332
'279210273710,OTHER,S02012019E02282019,800
'171950208548,CHEM_PET,S07012019E07312019,2600
'423760406850,NONMET_PRO,S09012019E09302019,4520
'218786206299,CHEM_PET,S03012019E03312019,2560
'191650359820,MO_VEH,S12012019E12312019,2000
'349660209667,AG_FOOD,S02012019E02282019,3760
'318342413332,MO_VEH,S06012019E06302019,4920
'447850499726,FOR_PROD,S08012019E08312019,2600
'384835343611,NONMET_PRO,S11012019E11302019,9280
'567257566900,MO_VEH,S04012019E04302019,1840
'362120380000,FOR_PROD,S03012019E03312019,6520
'647000221000,CHEM_PET,S05012019E05312019,3520
'366452145460,AG_FOOD,S03012019E03312019,4240
'567500206260,AG_FOOD,S05012019E05312019,4000
'421350411623,CHEM_PET,S07012019E07312019,3600
'359430433150,MET_ORE,S07012019E07312019,3120
'496413647000,CHEM_PET,S12012019E12312019,18060
'259125191600,FOR_PROD,S01012019E01312019,2680
'463560472610,NONMET_PRO,S12012019E12312019,11280
'384869221000,CHEM_PET,S09012019E09302019,4120
'464160496488,NONMET_PRO,S05012019E05312019,29472
'253272206779,NONMET_PRO,S04012019E04302019,9080
'286550461446,IM,S07012019E07312019,760
'488592347250,NONMET_PRO,S03012019E03312019,5292
'170516368700,CHEM_PET,S05012019E05312019,800
'446340409160,FOR_PROD,S12012019E12312019,16668
'406630447162,MET_ORE,S09012019E09302019,7640
'191600143470,NONMET_PRO,S01012019E01312019,3600
'373995453893,COAL,S06012019E06302019,26088
'379130455110,MO_VEH,S09012019E09302019,2400
'380000461417,IM,S11012019E11302019,400
'472798206297,IM,S09012019E09302019,400
'396640318336,OTHER,S08012019E08312019,2240
'456122424250,MET_ORE,S07012019E07312019,3600
'318342234113,MO_VEH,S05012019E05312019,640
'439900353100,CHEM_PET,S06012019E06302019,3800
'468111499420,FOR_PROD,S11012019E11302019,4040
'439900434300,IM,S02012019E02282019,16400
'318100341800,NONMET_PRO,S09012019E09302019,3960
'318100456373,MO_VEH,S09012019E09302019,1520
'381315209740,AG_FOOD,S09012019E09302019,9680
'479981343100,AG_FOOD,S04012019E04302019,3840
'184737353100,NONMET_PRO,S02012019E02282019,17328
'345282381380,CHEM_PET,S02012019E02282019,6000
'380000234000,OTHER,S10012019E10312019,4000
'279992472610,COAL,S01012019E01312019,11048
'359814380000,IM,S01012019E01312019,1760
'380639209740,AG_FOOD,S06012019E06302019,1840
'191478353100,CHEM_PET,S07012019E07312019,800
'479473343100,CHEM_PET,S03012019E03312019,7800
'566790191649,MO_VEH,S10012019E10312019,880
'567955647011,OTHER,S02012019E02282019,5292
'456388497540,IM,S12012019E12312019,12160
'456200206297,IM,S10012019E10312019,34400
'380000387650,AG_FOOD,S12012019E12312019,8600
'259832411340,NONMET_PRO,S04012019E04302019,16000
'384835218313,NONMET_PRO,S03012019E03312019,4640
'442178499600,FOR_PROD,S05012019E05312019,3000
'457210496680,CHEM_PET,S12012019E12312019,3840
'347527441540,CHEM_PET,S10012019E10312019,2400
'206297491200,FOR_PROD,S02012019E02282019,400
'380000191040,AG_FOOD,S12012019E12312019,3920
'461450472600,AG_FOOD,S08012019E08312019,4000
'566900264210,AG_FOOD,S02012019E02282019,3000
'359900380000,OTHER,S05012019E05312019,1600
'191490380000,IM,S03012019E03312019,3880
'345237318100,MO_VEH,S01012019E01312019,3280
'392200475930,AG_FOOD,S07012019E07312019,3560
'191611028850,IM,S04012019E04302019,880
'363400408670,CHEM_PET,S11012019E11302019,6180
'439790209730,AG_FOOD,S07012019E07312019,800
'380000346740,CHEM_PET,S12012019E12312019,4240
'343100380000,CHEM_PET,S03012019E03312019,800
'191470380000,CHEM_PET,S04012019E04302019,7520
'473353459055,CHEM_PET,S04012019E04302019,4200
'261004341949,CHEM_PET,S12012019E12312019,400
'380000208510,FOR_PROD,S06012019E06302019,4000
'487360684421,CHEM_PET,S09012019E09302019,3360
'491200439900,CHEM_PET,S10012019E10312019,800
'653900456495,NONMET_PRO,S11012019E11302019,400
'380000253825,AG_FOOD,S10012019E10312019,3800
'286516396640,MO_VEH,S03012019E03312019,28520
'380000422740,CHEM_PET,S04012019E04302019,8200
'474664488692,NONMET_PRO,S05012019E05312019,30056
'413350459150,AG_FOOD,S03012019E03312019,3840
'396640295540,AG_FOOD,S11012019E11302019,3800
'167510185180,OTHER,S02012019E02282019,10572
'217315357969,COAL,S03012019E03312019,20398
'396640362120,FOR_PROD,S11012019E11302019,12560
'456200472600,MET_ORE,S12012019E12312019,560
'472600456200,AG_FOOD,S01012019E01312019,12360
'461418380639,IM,S06012019E06302019,1760
'273543215675,COAL,S11012019E11302019,59326
'472210445667,CHEM_PET,S12012019E12312019,12904
'170111234000,FOR_PROD,S03012019E03312019,3640
'346740207800,CHEM_PET,S03012019E03312019,3408
'494945257610,CHEM_PET,S08012019E08312019,3880
'416850409445,NONMET_PRO,S06012019E06302019,24423
'423133421350,COAL,S12012019E12312019,21968
'647000264700,CHEM_PET,S08012019E08312019,2560
'423133421350,COAL,S10012019E10312019,44528
'359876396609,CHEM_PET,S05012019E05312019,4440
'380639261121,IM,S09012019E09302019,8360
'380000319140,AG_FOOD,S07012019E07312019,7500
'028750283683,CHEM_PET,S03012019E03312019,3800
'467850499600,AG_FOOD,S01012019E01312019,4080
'457211497517,NONMET_PRO,S01012019E01312019,7812
'462310457250,FOR_PROD,S08012019E08312019,3400
'458862467850,NONMET_PRO,S04012019E04302019,6852
'443241447850,IM,S01012019E01312019,49840
'457250345728,FOR_PROD,S02012019E02282019,3600
'645172647000,CHEM_PET,S03012019E03312019,2840
'344900380000,CHEM_PET,S08012019E08312019,3384
'396640296420,CHEM_PET,S01012019E01312019,3720
'436650461450,CHEM_PET,S01012019E01312019,4320
'204212380000,AG_FOOD,S03012019E03312019,400
'457440498449,NONMET_PRO,S10012019E10312019,20764
'380000495950,AG_FOOD,S12012019E12312019,3600
'409160445635,MET_ORE,S05012019E05312019,3600
'387292461450,CHEM_PET,S12012019E12312019,11328
'396640392976,FOR_PROD,S01012019E01312019,2720
'279874342420,COAL,S04012019E04302019,23798
'291257447134,COAL,S04012019E04302019,25766
'354600345435,AG_FOOD,S06012019E06302019,4360
'495165468110,NONMET_PRO,S01012019E01312019,18640
'362300406850,AG_FOOD,S06012019E06302019,8940
'315876380000,MO_VEH,S08012019E08312019,4800
'647000478927,CHEM_PET,S04012019E04302019,4000
'206260567500,FOR_PROD,S09012019E09302019,400
'447160444690,CHEM_PET,S07012019E07312019,34840
'286557380000,AG_FOOD,S11012019E11302019,1600
'369140396640,AG_FOOD,S01012019E01312019,28280
'359900497620,NONMET_PRO,S09012019E09302019,3760
'396640194281,CHEM_PET,S05012019E05312019,3880
'392200456373,AG_FOOD,S07012019E07312019,8840
'403896565788,CHEM_PET,S11012019E11302019,3920
'219986418794,COAL,S10012019E10312019,103494
'191821380000,AG_FOOD,S02012019E02282019,800
'380000178964,IM,S08012019E08312019,6960
'279667256808,COAL,S10012019E10312019,23204
'647000389970,AG_FOOD,S04012019E04302019,3600
'198546208548,CHEM_PET,S03012019E03312019,2440
'361433218515,MET_ORE,S11012019E11302019,10280
'178964566900,IM,S11012019E11302019,3200
'380000491200,AG_FOOD,S08012019E08312019,4800
'457250318100,FOR_PROD,S04012019E04302019,3800
'380000173360,FOR_PROD,S07012019E07312019,400
'380000491200,CHEM_PET,S11012019E11302019,40644
'417500380000,AG_FOOD,S02012019E02282019,1600
'403330447850,FOR_PROD,S04012019E04302019,3560
'271252218172,NONMET_PRO,S06012019E06302019,12920
'458851465330,NONMET_PRO,S09012019E09302019,23580
'181212491225,CHEM_PET,S11012019E11302019,3040
'365115221003,MO_VEH,S05012019E05312019,920
'380000344192,MO_VEH,S12012019E12312019,5840
'345928341800,NONMET_PRO,S02012019E02282019,26640
'428871453410,MET_ORE,S09012019E09302019,4040
'499717497800,MET_ORE,S03012019E03312019,4240
'396640219703,CHEM_PET,S12012019E12312019,4160
'318378173448,MO_VEH,S03012019E03312019,7400
'388260392200,AG_FOOD,S12012019E12312019,3200
'396640283625,CHEM_PET,S02012019E02282019,7120
'318100191821,CHEM_PET,S09012019E09302019,280
'439900491200,IM,S11012019E11302019,15840
'173120343497,FOR_PROD,S07012019E07312019,3360
'218331363228,MET_ORE,S01012019E01312019,10920
'380000185400,FOR_PROD,S12012019E12312019,400
'277715283122,OTHER,S11012019E11302019,5160
'494942295583,FOR_PROD,S05012019E05312019,2680
'343100289744,FOR_PROD,S07012019E07312019,3160
